code_geo,latitude,longitude,city_code,zip_code,NB_VP_RECHARGEABLES_EL,NB_VP_RECHARGEABLES_GAZ,NB_VP
33553,45.025867289,-0.43574005,virsac,33240,103,0,9394
33554,44.880309773,-0.466232296,yvrac,33370,598,0,28500
33555,44.702652056,-0.8570365630000001,marcheprime,33380,972,0,56199
34001,43.457635463,3.299816331,abeilhan,34290,301,0,15169
34002,43.535005474,3.426029227,adissan,34230,163,0,14173
34003,43.309295818,3.48413177,agde,34300,8554,14,710806
34004,43.347960858,2.853529202,agel,34210,48,0,3629
34005,43.900869518,3.726913559,agones,34190,42,0,3141
34006,43.326033683,2.79277504,aigne,34210,31,0,3412
34007,43.347888309,2.825312751,aigues vives,34210,62,0,5402
34008,43.569533457,3.071026507,les aires,34600,36,0,6598
34009,43.468872961,3.33962295,alignan du vent,34290,186,0,17013
34010,43.683376049,3.592224268,aniane,34150,353,0,33963
34011,43.720601194,3.475014024,arboras,34150,18,0,1982
34012,43.730812428,3.65262282,argelliers,34380,292,0,12595
34013,43.567190207,3.448321556,aspiran,34800,131,0,18836
34014,43.710446561,3.898270391,assas,34820,442,0,17779
34015,43.40024822,2.886676394,assignan,34360,12,0,1960
34016,43.577640419,3.617426115,aumelas,34230,156,0,8757
34017,43.464103866,3.46917168,aumes,34530,80,0,7087
34018,43.500033193,3.167412624,autignac,34480,109,0,7445
34019,43.748771385,3.104838669,avene,34260,12,0,4589
34020,43.323839061,2.745510698,azillanet,34210,63,0,5649
34021,43.438188375,2.893011258,babeau bouldoux,34360,18,0,2671
34022,43.658511399,4.010394149,baillargues,34670,2125,1,82138
34023,43.446940785,3.690700903,balaruc les bains,34540,1014,0,63147
34024,43.465795991,3.697143997,balaruc le vieux,34540,493,0,30256
34025,43.408679473,3.255403645,bassan,34290,387,0,29928
34026,43.304180549,2.76786125,beaufort,34210,44,0,2444
34027,43.73033218,4.021702945,beaulieu,34160,472,0,23728
34028,43.612734226,3.166249797,bedarieux,34600,424,0,60646
34029,43.553938894,3.499355887,belarga,34230,110,0,6935
34030,43.49870426,2.950043462,berlou,34360,33,0,2608
34031,43.357093228,3.416018544,bessan,34550,652,0,70697
34032,43.347466978,3.230859725,beziers,34500,10559,26,810047
34033,43.752449924,4.075940568,boisseron,34160,605,0,22930
34034,43.401591392,2.690525826,boisset,34220,0,0,448
34035,43.654138489,3.644091149,la boissiere,34150,181,0,9674
34036,43.695979509,3.387223961,le bosc,34700,182,0,18926
34037,43.379729229,3.263406087,boujan sur libron,34760,781,0,42639
34038,43.703097142,3.151537046,le bousquet d orb,34260,58,0,24241
34039,43.445420974,3.657595323,bouzigues,34140,334,0,17554
34040,43.640715511,3.253661369,brenas,34650,0,0,780
34041,43.622058347,3.470762804,brignac,34800,110,0,11176
34042,43.867649016,3.705463904,brissac,34190,50,0,5551
34043,43.771589195,3.995144721,buzignargues,34160,38,0,1933
34044,43.534573652,3.122249509,cabrerolles,34480,32,0,5980
34045,43.578440131,3.348319133,cabrieres,34800,52,0,5602
34046,43.625517118,2.890267725,cambon et salvergues,34330,0,0,445
34047,43.540425377,3.493138231,campagnan,34230,125,0,11261
34048,43.786441248,4.034187322,campagne,34160,40,0,3934
34049,43.689109153,3.11209293,camplong,34260,4,0,2954
34050,43.618049945,4.063879251,candillargues,34130,367,0,20527
34051,43.598327941,3.483259105,canet,34800,301,0,33996
34052,43.321894366,3.048051142,capestang,34310,269,0,34348
34053,43.629475955,3.220058776,carlencas et levas,34600,12,0,1257
34054,43.397092609,2.602028208,cassagnoles,34210,4,0,1898
34055,43.673660358,2.954873199,castanet le haut,34610,14,0,2457
34056,43.435599633,3.470732215,castelnau de guers,34120,158,0,14782
34057,43.637724723,3.912419233,castelnau le lez,34170,3947,5,128132
34058,43.68869789,3.979726316,castries,34160,1426,0,69288
34059,43.367441052,2.787196738,la caunette,34210,14,0,3757
34060,43.793223784,3.629618066,causse de la selle,34380,32,0,4888
34061,43.468122358,3.091318538,causses et veyran,34490,98,0,6509
34062,43.548946769,3.155967506,caussiniojouls,34600,8,0,2183
34063,43.504757859,3.36766451,caux,34720,393,0,28776
34064,43.871806779,3.311608706,le caylar,34520,11,0,5323
34065,43.42362519,3.029153384,cazedarnes,34460,36,0,7800
34066,43.764301419,3.79465869,cazevieille,34270,47,0,2856
34067,43.917650725,3.690979308,cazilhac,34190,85,0,18398
34068,43.501954113,3.456568427,cazouls d herault,34120,63,0,4342
34069,43.397636911,3.099410108,cazouls les beziers,34370,396,0,41645
34070,43.40549152,2.988287853,cebazan,34360,43,0,6214
34071,43.809701053,3.091637639,ceilhes et rocozels,34260,23,0,2996
34072,43.666603174,3.361181444,celles,34700,1,0,402
34073,43.330017422,3.317248454,cers,34420,235,0,31159
34074,43.454424304,3.040666458,cessenon sur orb,34460,241,0,26078
34075,43.331394272,2.704254225,cesseras,34210,26,0,6113
34076,43.649663984,3.461166305,ceyras,34800,224,0,17482
34077,43.661952364,3.886581534,clapiers,34830,1215,8,46702
34078,43.857252813,3.876855727,claret,34270,332,0,17920
34079,43.634176826,3.412911953,clermont l herault,34800,1495,0,109987
34080,43.585413193,3.011314988,colombieres sur orb,34390,65,0,7329
34081,43.315461933,3.144036384,colombiers,34440,459,0,26511
34082,43.672192358,3.778904511,combaillaux,34980,693,0,24053
34083,43.602432075,3.048029808,combes,34240,37,0,3382
34084,43.401924923,3.196989491,corneilhan,34490,227,0,15740
34085,43.450990329,3.274991171,coulobres,34290,61,0,4462
34086,43.489201768,2.693635809,courniou,34220,44,0,7874
34087,43.540286834,3.702724923,cournonsec,34660,618,0,33374
34088,43.569069825,3.707145303,cournonterral,34660,1185,5,76757
34089,43.376655372,3.000480567,creissan,34370,174,0,13033
34090,43.652900646,3.936336459,le cres,34920,945,0,66419
34091,43.88067249,3.363066543,le cros,34520,26,0,691
34092,43.35195551,2.93456814,cruzy,34310,52,0,11025
34093,43.668844648,3.221515989,dio et valquieres,34650,31,0,2656
34094,43.43775813,3.258448497,espondeilhan,34290,139,0,13079
34095,43.53413424,3.772142567,fabregues,34690,1512,2,88758
34096,43.569206252,3.183484732,faugeres,34600,79,0,4993
34097,43.353886204,2.582495816,felines minervois,34210,35,0,5340
34098,43.419280937,2.642033864,ferrals les montagnes,34210,0,0,2464
34099,43.867525862,3.799826906,ferrieres les verreries,34190,8,0,670
34100,43.483199123,2.903422088,ferrieres poussarou,34360,5,0,963
34101,43.385621713,3.463982673,florensac,34510,384,0,41219
34102,43.794379318,3.918964626,fontanes,34270,155,0,5173
34103,43.542129033,3.390105629,fontes,34320,98,0,10029
34104,43.568191913,3.24177724,fos,34320,2,0,986
34105,43.505359494,3.237256728,fouzilhon,34480,32,0,2586
34106,43.751097395,3.356438234,fozieres,34700,34,0,3068
34107,43.5926656,2.797065505,fraisse sur agout,34330,22,0,2605
34108,43.44813198,3.749580097,frontignan,34110,6792,126,574820
34109,43.518304172,3.264444507,gabian,34320,81,0,8708
34110,43.78222769,4.008410737,galargues,34160,102,0,5973
34111,43.945543763,3.705111824,ganges,34190,345,0,44230
34112,43.798514579,4.010515721,garrigues,34160,38,0,1907
34113,43.494207907,3.723271944,gigean,34770,1378,0,87579
34114,43.639492103,3.57397751,gignac,34150,1219,0,88032
34115,43.884210938,3.623933733,gornies,34190,0,0,1953
34116,43.650511569,3.793954261,grabels,34790,2463,0,118973
34117,43.686117341,3.085391728,graissessac,34260,25,0,6675
34118,43.728552884,3.924475315,guzargues,34820,222,0,6689
34119,43.591715211,3.118012427,herepian,34600,99,0,14740
34120,43.663169698,3.911878436,jacou,34830,1420,8,58553
34121,43.765838298,3.183335018,joncels,34650,10,0,2298
34122,43.673995909,3.478702552,jonquieres,34725,113,0,5254
34123,43.624109751,3.795734259,juvignac,34990,2091,0,107877
34124,43.657065684,3.423278662,lacoste,34800,25,0,3093
34125,43.674670641,3.53273858,lagamas,34150,16,0,1478
34126,43.59668045,3.084341742,lamalou les bains,34240,248,0,20285
34127,43.636956425,4.08287962,lansargues,34130,531,10,35139
34128,43.925751886,3.733792833,laroque,34190,97,0,17624
34129,43.563533608,3.902143886,lattes,34970,3491,6,117587
34130,43.522315551,3.199781498,laurens,34480,257,0,22468
34131,43.831151987,3.881420005,lauret,34270,169,0,7222
34132,43.791415611,3.278238156,lauroux,34700,21,0,2123
34133,43.692630008,3.271224699,lavalette,34700,0,0,453
34134,43.584948574,3.802111823,laverune,34880,702,0,34037
34135,43.273320675,3.169990553,lespignan,34710,557,0,42409
34136,43.492281954,3.438155894,lezignan la cebe,34120,241,0,22515
34137,43.64008152,3.36060211,liausson,34800,48,0,1852
34138,43.592034935,3.409032498,lieuran cabrieres,34800,28,0,3147
34139,43.41211123,3.231379,lieuran les beziers,34290,224,0,12586
34140,43.382980014,3.172784117,lignan sur orb,34490,502,0,37918
34141,43.337696165,2.633094762,la liviniere,34210,67,0,6356
34142,43.730626684,3.30582418,lodeve,34700,511,0,78794
34143,43.450522306,3.625995737,loupian,34140,495,0,31266
34144,43.708863391,3.206271404,lunas,34650,18,0,8269
34145,43.682149094,4.135918439,lunel,34400,2144,7,211476
34146,43.682683118,4.08415587,lunel viel,34400,653,0,36893
34147,43.48116613,3.217232819,magalas,34480,523,0,40190
34148,43.370418528,3.15386867,maraussan,34370,569,0,46974
34149,43.486459423,3.304057466,margon,34320,105,0,7502
34150,43.360468419,3.547235186,marseillan,34340,1908,0,180594
34151,43.626767388,4.148204568,marsillargues,34590,525,14,53878
34152,43.787778431,3.773953601,mas de londres,34380,179,0,8693
34153,43.727878269,3.806693275,les matelles,34270,423,0,24705
34154,43.593159424,4.004657532,mauguio,34130,9590,146,478696
34155,43.351311868,3.102321113,maureilhan,34370,259,0,21496
34156,43.6354006,3.280209649,merifons,34800,0,0,1014
34157,43.429168764,3.578401617,meze,34140,1935,4,135903
34158,43.363313924,2.721319851,minerve,34210,21,0,1712
34159,43.516956532,3.802979581,mireval,34110,789,0,46783
34160,43.569625011,2.9625663390000003,mons,34390,22,0,7528
34161,43.328259414,3.113994021,montady,34310,345,0,34984
34162,43.474649421,3.510060528,montagnac,34530,394,0,41629
34163,43.64698159,3.699675339,montarnaud,34570,934,0,48527
34164,43.747691789,3.959411621,montaud,34160,249,0,12300
34165,43.532627075,3.67246581,montbazin,34560,389,0,26195
34166,43.372928934,3.343122333,montblanc,34290,386,8,31962
34167,43.289861947,3.025382144,montels,34310,22,0,2417
34168,43.562331313,3.271326995,montesquieu,34320,0,0,1284
34169,43.669286067,3.863198375,montferrier sur lez,34980,1714,11,47680
34170,43.335192715,2.906493186,montouliers,34310,18,0,2668
34171,43.918713388,3.802090236,montoulieu,34190,49,0,2486
34172,43.61335437,3.869264054,montpellier,34000,136240,752,8634976
34173,43.711387769,3.502633707,montpeyroux,34150,219,0,13001
34174,43.949461096,3.755676464,moules et baucels,34190,132,0,14835
34175,43.615769928,3.350227306,moureze,34800,21,0,3245
34176,43.640292412,4.035800278,mudaison,34130,1103,0,38172
34177,43.702190958,3.757521861,murles,34980,77,0,3276
34178,43.457899324,3.135240891,murviel les beziers,34490,248,0,36723
34179,43.60911854,3.739490257,murviel les montpellier,34570,432,0,20499
34180,43.599472127,3.437541643,nebian,34800,202,0,14564
34181,43.539913581,3.333113555,neffies,34320,104,0,12066
34182,43.42153867,3.403978486,nezignan l eveque,34120,224,0,14689
34183,43.281126097,3.112383369,nissan lez enserune,34440,381,0,34875
34184,43.51370039,3.418578643,nizas,34320,99,0,6218
34185,43.832080149,3.756922004,notre dame de londres,34380,83,0,5485
34186,43.657457653,3.295728994,octon,34800,70,0,6702
34187,43.540908254,2.91738827,olargues,34390,59,2,7474
34188,43.708497741,3.298421674,olmet et villecun,34700,12,0,2442
34189,43.281461047,2.736764657,olonzac,34210,114,0,19088
34190,43.288619323,2.775563303,oupia,34210,0,0,3242
34191,43.43714956,3.185054778,pailhes,34490,90,0,6459
34192,43.533544566,3.925905368,palavas les flots,34250,775,0,87383
34193,43.444969321,2.837168686,pardailhan,34360,6,0,2662
34194,43.537982509,3.45846446,paulhan,34230,542,0,46633
34195,43.805327295,3.575890259,pegairolles de bueges,34380,4,0,733
34196,43.812967467,3.334377403,pegairolles de l escalette,34700,0,0,2165
34197,43.574832497,3.398405448,peret,34800,97,0,10807
34198,43.561092186,3.952329857,perols,34470,3694,14,125177
34199,43.463290067,3.415988682,pezenas,34120,1415,5,97219
34200,43.598943086,3.245022151,pezenes les mines,34600,13,0,2570
34201,43.441398131,2.963203182,pierrerue,34360,19,0,3751
34202,43.585562629,3.74964431,pignan,34570,1491,0,103513
34203,43.409231353,3.512672476,pinet,34850,230,0,19676
34204,43.558859243,3.529844337,plaissan,34230,203,0,12510
34205,43.756163367,3.266091286,les plans,34700,81,0,4861
34206,43.30445937,3.089373657,poilhes,34310,65,0,6370
34207,43.400353074,3.539423681,pomerols,34810,389,11,28936
34208,43.624061194,3.533438874,popian,34230,96,0,4815
34209,43.301588665,3.347983393,portiragnes,34420,691,0,54748
34210,43.592881108,3.516916004,le pouget,34230,306,0,24563
34211,43.58270864,3.055191234,le poujol sur orb,34600,63,0,10833
34212,43.77272461,3.318382161,poujols,34700,5,0,1995
34213,43.494125212,3.660587737,poussan,34560,981,0,61811
34214,43.479311302,3.273706654,pouzolles,34480,154,0,9421
34215,43.620582303,3.509203929,pouzols,34230,75,0,8545
34216,43.633217038,3.095699227,le pradal,34600,30,0,3532
34217,43.707448776,3.86490015,prades le lez,34730,1656,0,74491
34218,43.458159648,2.976816453,prades sur vernazobre,34360,67,0,5930
34219,43.539067667,2.822660142,premian,34390,32,0,6487
34220,43.682834079,3.325209463,le puech,34700,5,0,3012
34221,43.725108324,3.606098072,puechabon,34150,100,0,8060
34222,43.566769432,3.5053351150000003,puilacher,34230,58,0,3776
34223,43.437853418,3.208170456,puimisson,34480,133,0,11205
34224,43.454002649,3.237678458,puissalicon,34480,268,0,15218
34225,43.37693475,3.046634915,puisserguier,34620,113,0,13431
34226,43.350887678,2.980628899,quarante,34310,193,0,19886
34227,43.723290252,4.041044142,restinclieres,34160,620,0,22175
34228,43.421746862,2.732188548,rieussec,34220,0,0,977
34229,43.501723734,2.797801282,riols,34220,47,0,11253
34230,43.856009382,3.263826934,les rives,34520,13,0,1603
34231,43.817736796,3.238425851,romiguieres,34650,32,0,294
34232,43.505649142,3.010770251,roquebrun,34460,40,0,6641
34233,43.796008835,3.207927531,roqueredonde,34650,8,0,1802
34234,43.550033762,3.226550853,roquessels,34320,18,0,1715
34235,43.628001969,2.991739504,rosis,34610,26,0,3025
34236,43.825994825,3.81650634,rouet,34380,0,0,711
34237,43.51047969,3.309504322,roujan,34320,299,10,25904
34238,43.853965831,3.649493547,st andre de bueges,34190,12,0,692
34239,43.650409014,3.503521388,st andre de sangonis,34725,762,0,54653
34240,43.635198023,3.966850731,st aunes,34130,1536,0,52407
34241,43.610499377,3.558716432,st bauzille de la sylve,34230,121,0,10968
34242,43.776034771,3.950339227,st bauzille de montmel,34160,389,0,14038
34243,43.900428053,3.759520177,st bauzille de putois,34190,256,4,24374
34244,43.667144735,4.038322857,st bres,34670,478,0,35457
34245,43.421209287,2.931850471,st chinian,34360,194,0,18573
34246,43.718708605,4.079173734,entre vignes,34400,832,0,41000
34247,43.68682806,3.842969964,st clement de riviere,34980,2020,0,48120
34248,43.767967875,3.910846155,ste croix de quintillargues,34270,265,0,9087
34249,43.728860555,3.977921451,st drezery,34160,1034,0,30905
34250,43.528697729,2.8656096790000003,st etienne d albagnan,34390,0,0,3358
34251,43.784212727,3.384876802,st etienne de gourgas,34700,90,0,6528
34252,43.660423282,3.104261339,st etienne estrechoux,34260,21,0,2835
34253,43.839145739,3.314234431,st felix de l heras,34520,0,0,310
34254,43.661307259,3.469014257,st felix de lodez,34725,147,0,15356
34255,43.688923031,3.809875247,st gely du fesc,34980,3556,0,96784
34256,43.697370672,4.037666619,st genies des mourgues,34160,441,0,20241
34257,43.687908166,3.00302073,st genies de varensal,34610,42,0,3456
34258,43.468846887,3.174801286,st genies de fontedit,34480,161,0,18392
34259,43.616806697,3.773995742,st georges d orques,34680,768,0,50921
34260,43.666816708,3.049519598,st gervais sur mare,34610,101,0,10053
34261,43.756953387,3.545176479,st guilhem le desert,34150,7,0,2900
34262,43.678717741,3.45083011,st guiraud,34725,15,0,3147
34263,43.753438808,4.020443419,st hilaire de beauvoir,34160,72,0,3764
34264,43.834280438,3.604851855,st jean de bueges,34380,26,0,3146
34265,43.744971698,4.003437737,st jean de cornies,34160,64,0,3469
34266,43.752077408,3.833622848,st jean de cuculles,34270,243,0,6262
34267,43.694085945,3.546427321,st jean de fos,34150,113,0,11756
34268,43.709907333,3.430383047,st jean de la blaquiere,34700,125,0,8490
34269,43.400156265,2.817671141,st jean de minervois,34360,2,0,1783
34270,43.572023245,3.832356213,st jean de vedas,34430,4085,0,140445
34271,43.585039258,2.902164999,st julien,34390,14,0,2742
34272,43.655916955,4.112473707,st just,34400,557,0,38301
34273,43.580554845,2.98483413,st martin de l arcon,34390,6,0,1885
34274,43.792641453,3.707968331,st martin de londres,34380,485,0,30501
34276,43.769683846,3.870115659,st mathieu de treviers,34270,690,0,39033
34277,43.844745752,3.505947226,st maurice navacelles,34190,44,0,4378
34278,43.84075962,3.406432846,st michel,34520,15,0,684
34279,43.517520802,3.080025409,st nazaire de ladarez,34490,27,0,3152
34280,43.635350393,4.117454458,st nazaire de pezan,34400,75,0,7600
34281,43.53149473,3.54356087,st pargoire,34230,422,1,34427
34282,43.614726969,3.678978639,st paul et valmalle,34570,168,0,12132
34283,43.794104602,3.422520598,st pierre de la fage,34520,29,0,2251
34284,43.478651535,2.748611463,st pons de thomieres,34220,116,0,20824
34285,43.509262413,3.513510724,st pons de mauchiens,34230,170,0,9859
34286,43.751036833,3.432676929,st privat,34700,23,0,7007
34287,43.702512268,3.466178554,st saturnin de lucian,34725,22,0,2403
34288,43.736154925,4.104864862,st series,34400,206,0,9522
34289,43.392455396,3.400710702,st thibery,34630,608,6,41586
34290,43.711019274,3.876393025,st vincent de barbeyrargues,34730,153,0,7314
34291,43.560176506,2.872962257,st vincent d olargues,34390,34,0,5206
34292,43.62208723,3.312554429,salasc,34800,44,0,3245
34293,43.601959029,2.687226642,la salvetat sur agout,34330,84,0,15860
34294,43.714414833,4.117441752,saturargues,34400,259,0,12619
34295,43.568638492,3.779558168,saussan,34570,227,0,14605
34296,43.759359598,4.05080178,saussines,34160,204,0,11840
34297,43.830303602,3.918486755,sauteyrargues,34270,115,0,5732
34298,43.291254917,3.254059924,sauvian,34410,547,1,51453
34299,43.272987263,3.297134831,serignan,34410,931,0,91194
34300,43.414196926,3.306925606,servian,34290,665,0,50692
34301,43.391754096,3.645303295,sete,34200,4186,30,428905
34302,43.33011498,2.663218426,siran,34210,72,0,8852
34303,43.890909603,3.40687359,sorbs,34520,12,0,661
34304,43.779662331,3.351815424,soubes,34700,120,0,12054
34305,43.543103468,2.689865963,le soulie,34330,15,0,2083
34306,43.725977536,3.350058069,soumont,34700,4,0,2522
34307,43.709725111,3.9935767,sussargues,34160,626,0,27854
34308,43.633303251,3.076463849,taussac la billiere,34600,9,0,5919
34309,43.684740378,3.928709476,teyran,34820,1457,0,52208
34310,43.413368386,3.157422489,thezan les beziers,34490,525,0,32096
34311,43.442826523,3.373275285,tourbes,34120,290,0,17573
34312,43.655882335,3.150979613,la tour sur orb,34260,132,0,15429
34313,43.57284507,3.486623562,tressan,34230,97,0,5468
34314,43.737236402,3.858348147,le triadou,34270,114,0,7426
34315,43.521837544,3.468017401,usclas d herault,34230,34,0,3687
34316,43.728414026,3.399350225,usclas du bosc,34700,41,0,1735
34317,43.7939161,3.480888035,la vacquerie et st martin de castries,34520,32,0,1891
34318,43.829215492,3.95070599,vacquieres,34270,104,0,6079
34319,43.554682353,3.299761566,vailhan,34320,8,0,2170
34320,43.663822562,3.728419549,vailhauques,34570,683,0,32888
34321,43.67215469,4.059677988,valergues,34130,372,0,22013
34322,43.801874888,3.862306734,valflaunes,34270,114,0,7280
34323,43.600088405,3.300204035,valmascle,34800,15,0,600
34324,43.248593842,3.29119419,valras plage,34350,499,4,50276
34325,43.419355088,3.3612881850000003,valros,34290,199,0,16367
34326,43.390120708,2.744379702,velieux,34220,17,0,996
34327,43.660692335,3.962638292,vendargues,34740,2004,5,84626
34328,43.578899945,3.562975138,vendemian,34230,99,0,10526
34329,43.258164596,3.227078708,vendres,34350,668,0,36006
34331,43.449031922,2.679265872,verreries de moussans,34220,2,0,997
34332,43.313064786,3.399143783,vias,34450,760,0,78640
34333,43.486303311,3.803940534,vic la gardiole,34110,629,0,42484
34334,43.540031171,3.000384115,vieussan,34390,32,0,3150
34335,43.619109637,3.121353565,villemagne l argentiere,34600,13,0,4097
34336,43.317205211,3.28983071,villeneuve les beziers,34420,2472,4,124880
34337,43.525810248,3.858234121,villeneuve les maguelone,34750,1872,4,106819
34338,43.610602767,3.401420373,villeneuvette,34800,20,0,1382
34339,43.382209463,2.911374465,villespassans,34360,15,0,2293
34340,43.724233213,4.137082766,villetelle,34400,349,0,17792
34341,43.500566166,3.593696557,villeveyrac,34560,473,0,35770
34342,43.744794984,3.740337593,viols en laval,34380,68,0,2364
34343,43.736585303,3.691653268,viols le fort,34380,158,0,14216
34344,43.569003479,4.076304328,la grande motte,34280,1984,0,120817
35001,48.146472503,-1.519156922,acigne,35690,1588,4,76666
35002,47.999806826,-1.496122011,amanlis,35150,182,0,14782
35003,48.297657345,-1.5958135100000002,andouille neuville,35250,176,0,10531
35004,48.440079368,-1.46268206,val couesnon,35560,316,0,67252
35005,47.927055054,-1.294968902,arbrissel,35130,20,0,2727
35006,48.048415915,-1.138440886,argentre du plessis,35370,471,0,49823
35007,48.298830254,-1.630951186,aubigne,35250,46,0,5045
35008,47.95811218,-1.185595694,availles sur seiche,35130,43,0,4908
35009,48.504865519,-1.771688804,baguer morvan,35120,112,1,18307
35010,48.549892404,-1.691120364,baguer pican,35120,121,0,16383
35012,47.830230111,-1.676337044,bain de bretagne,35470,1168,1,92768
35013,47.712200336,-2.075624016,bains sur oust,35600,430,0,43291
35014,48.011079769,-1.305387481,bais,35680,275,0,26012
35015,48.177906445,-1.183241566,balaze,35500,101,0,15318
35016,47.994959683,-1.929406329,baulon,35580,319,0,29906
35017,48.31294707,-1.896616166,la baussaine,35190,82,0,6944
35018,48.44396455,-1.109672763,la bazouge du desert,35420,41,0,13241
35019,48.440633568,-1.5635969950000002,bazouges la perouse,35560,78,0,18390
35021,48.346757826,-1.155558635,beauce,35133,231,0,17541
35022,48.2962972,-1.942863634,becherel,35190,73,0,8359
35023,48.18675058,-1.950020714,bedee,35137,598,5,50283
35024,48.181255767,-1.646455875,betton,35830,1907,0,112949
35025,48.293858764,-1.251123427,bille,35133,61,0,11942
35026,48.115852624,-2.115549866,bleruais,35750,5,0,1470
35027,48.166812207,-2.083578171,boisgervilly,35360,266,0,21180
35028,47.975500716,-1.397422293,boistrudan,35150,154,0,9108
35029,48.471175498,-1.761334343,bonnemain,35270,154,0,18259
35030,47.868166289,-1.588805281,la bosse de bretagne,35320,121,0,8195
35031,48.174546254,-1.437026892,la bouexiere,35340,527,5,40339
35032,47.988624621,-1.622400821,bourgbarre,35230,739,0,48441
35033,47.92145295,-1.722294839,bourg des comptes,35890,280,0,19506
35034,48.51685482,-1.648943478,la boussac,35120,80,0,14866
35035,47.956771612,-1.959768254,bovel,35330,44,0,6329
35037,48.044855823,-1.865591922,breal sous montfort,35310,778,0,53497
35038,48.092529231,-1.060770881,breal sous vitre,35370,25,0,7848
35039,48.110479219,-1.489810166,brece,35530,600,0,23421
35040,48.13824013,-1.910452531,breteil,35160,244,0,29694
35041,47.951364395,-1.550563938,brie,35150,88,0,8659
35042,48.011590508,-1.098540288,brielles,35370,89,0,5595
35044,48.47528511,-1.66115802,broualan,35120,24,0,4673
35045,47.814274771,-2.00617628,bruc sur aff,35550,32,0,7605
35046,47.890718924,-2.056038453,les brulais,35330,8,0,6187
35047,48.025911899,-1.7485051820000002,bruz,35170,9412,0,287410
35049,48.683242622,-1.865333553,cancale,35260,1113,11,66501
35050,48.284705384,-1.893575864,cardroc,35190,124,0,6095
35051,48.120400207,-1.59724509,cesson sevigne,35510,9642,0,290673
35052,48.13885915,-1.300822699,champeaux,35500,73,0,6593
35054,47.954056451,-1.624807759,chanteloup,35150,310,0,21226
35055,48.082025446,-1.603859478,chantepie,35135,1107,0,75574
35056,48.381674453,-1.818063363,la chapelle aux filtzmeens,35190,102,0,7767
35057,47.937092981,-1.923024639,la chapelle bouexic,35330,188,0,15083
35058,48.266710925,-1.863964399,la chapelle chaussee,35630,241,0,16055
35059,48.177081793,-1.741313231,la chapelle des fougeretz,35520,907,0,39771
35060,48.21578004,-1.993519164,la chapelle du lou du lac,35360,150,0,19992
35061,48.140358071,-1.0896589,la chapelle erbree,35500,95,9,5927
35062,48.335544395,-1.085407775,la chapelle janson,35133,93,12,11786
35063,48.309918506,-1.314676226,la chapelle st aubert,35140,67,0,6011
35064,47.697573578,-1.93488095,la chapelle de brain,35660,128,0,27954
35065,48.125188415,-1.858215357,la chapelle thouarault,35590,180,0,22803
35066,48.044923778,-1.706450506,chartres de bretagne,35131,739,0,55565
35067,48.23539,-1.571415519,chasne sur illet,35250,295,0,14499
35068,48.119808108,-1.40403902,chateaubourg,35220,2274,0,130071
35069,48.048968229,-1.474638706,chateaugiron,35410,6333,3,354267
35070,48.558025261,-1.928494794,chateauneuf d ille et vilaine,35430,217,0,14276
35071,48.425897,-1.245714576,le chatellier,35133,57,0,4071
35072,48.22885041,-1.164752374,chatillon en vendelais,35210,144,0,14704
35075,48.37652357,-1.452166447,chauvigne,35490,51,0,6241
35076,48.056320452,-1.786547463,chavagne,35310,760,0,52391
35077,47.85485826,-1.243524251,chelun,35640,49,0,3360
35078,48.594855555,-1.71550859,cherrueix,35120,171,0,14318
35079,48.224446064,-1.636306894,chevaigne,35250,520,0,24457
35080,48.10859218,-1.885947268,cintre,35310,207,7,15879
35081,48.179059235,-1.853756753,clayes,35590,185,0,10793
35082,47.872210783,-1.416270817,coesmes,35134,194,0,23347
35084,47.872362356,-2.088404393,comblessac,35330,33,0,11208
35085,48.408754722,-1.745342966,combourg,35270,1114,0,93620
35086,48.266245208,-1.264458954,combourtille,35210,160,0,9946
35087,48.082325504,-1.31384462,cornille,35500,81,0,14057
35088,47.982426456,-1.5701610110000002,corps nuds,35150,643,0,48893
35089,47.894155579,-1.501743431,la couyere,35320,40,0,8173
35090,47.930330451,-1.656788878,crevin,35320,668,0,42344
35091,48.209371712,-2.150995832,le crouais,35290,36,0,8032
35092,48.440648262,-1.656344051,cuguen,35270,117,0,14855
35093,48.624750513,-2.062084653,dinard,35800,2887,0,167393
35094,48.346978143,-1.710256954,dinge,35440,254,0,28983
35095,48.53657567,-1.742081591,dol de bretagne,35120,927,0,85858
35096,48.067437398,-1.406221822,domagne,35113,976,0,73396
35097,47.999197013,-1.239379464,domalain,35680,288,0,30124
35098,47.763436252,-1.673542957,la dominelais,35390,164,0,22504
35099,48.0684684,-1.5429534299999998,domloup,35410,765,0,53741
35101,48.19332383,-1.379902525,dourdain,35450,297,0,18639
35102,47.902172396,-1.260200779,drouges,35130,21,0,8217
35103,47.82372125,-1.251937613,eance,35640,84,0,6742
35104,48.499724537,-1.703047179,epiniac,35120,274,0,22366
35105,48.109336415,-1.116868389,erbree,35500,237,0,27491
35106,47.817939975,-1.582416731,erce en lamee,35620,206,0,26488
35107,48.254539781,-1.517032057,erce pres liffre,35340,369,0,29495
35108,47.947944684,-1.430520112,esse,35150,193,0,17744
35109,48.069743539,-1.215970424,etrelles,35370,510,0,41304
35110,48.328169248,-1.625908541,feins,35440,192,0,16507
